id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365
2362174; #RIO FANTASTIC VIEW OF BARRA BEACH;12050153;Maria Soledad;;Barra da Tijuca;-23.01229607;-43.29271602;Private room;1052;2;0;;;1;365
75585; Copacabana 2 BR Penthouse Duplex;401375;Stefan;;Copacabana;-22.98238375;-43.19366318;Entire home/apt;334;5;84;10/05/2018;0.91;1;306
3205239; COPACABANA FOR A COUPLE;16235273;Josilda;;Copacabana;-22.97148702;-43.18794342;Private room;530;1;0;;;1;365
2835748; perfect sale;14506196;Viviane;;Tijuca;-22.93943313;-43.24932412;Entire home/apt;398;1;3;13/02/2018;0.09;3;365
833936; Very Quiet House in Gloria;4362431;Pauline And Rodrigo;;Glória;-22.91926047;-43.17670835;Entire home/apt;101;2;89;29/05/2018;1.29;4;298
22299566;(Hidden by Airbnb) ★Ataulfo (Phone number hidden by Airbnb) ★;81876389;Mario;;Leblon;-22.98326682;-43.2164112;Entire home/apt;327;3;1;18/06/2018;0.26;42;325
27092518;(Hidden by Airbnb) ★Clara (Phone number hidden by Airbnb) ★;81876389;Mario;;Copacabana;-22.9724395;-43.18790034;Entire home/apt;101;3;0;;;42;344
25183959;(Hidden by Airbnb) ★Gustavo 601★;81876389;Mario;;Leme;-22.96161967;-43.16852123;Entire home/apt;135;3;0;;;42;210
13858488;(Hidden by Airbnb) ★Prudente 402★;81876389;Mario;;Ipanema;-22.98602402;-43.21052472;Entire home/apt;304;2;5;19/09/2018;1.14;42;318
3163729;@ Quartos Bairro Peixoto COPA;16048314;Denis;;Copacabana;-22.96428652;-43.19100547;Entire home/apt;849;1;0;;;1;0
10906469;>> EXCELLENT LOCATION right by the metro IPANEMA;4200460;Fabio;;Ipanema;-22.9828134;-43.19779657;Entire home/apt;319;2;24;10/09/2018;0.75;5;90
12584863;1 Bedroom Copacabana/Leme  5 min walk to the beach;62765449;Elisabeth;;Leme;-22.96310355;-43.17241132;Private room;349;3;0;;;2;0
14301246;1 Q.em casa com piscina maravilhosa;77771977;Ana Luisa;;Centro;-22.90552725;-43.17221611;Private room;252;1;0;;;4;364
2764541;175m2 no centro da Gávea;14057280;Andrea;;Gávea;-22.98250179;-43.23712941;Entire home/apt;7512;1;0;;;1;0
10437802;1bedroom in Lagoa - Rio de Janeiro;53764751;Andre;;Lagoa;-22.96283554;-43.20404129;Private room;169;180;0;;;2;363
14110438;1km da praia e 2km da vila olimpica;84736808;Karioca;;Recreio dos Bandeirantes;-23.00565657;-43.44165047;Entire home/apt;732;1;0;;;1;365
17718631;1Q Botafogo - Wi-fi, ar, metro 10min Centro e Copa;120776963;Olga Helena;;Botafogo;-22.95282737;-43.18769066;Private room;79;1;37;29/07/2018;1.96;2;159
13230314;1Quarto individual/casal RioCentro;29070390;Ludmila;;Jacarepaguá;-22.9665887;-43.39947945;Private room;282;1;5;17/09/2017;0.17;2;363
1939328;2 Bdms,just in front of Sugar Loaf!;261954;Elisa;;Urca;-22.95173663;-43.16698932;Entire home/apt;229;1;2;15/07/2014;0.03;2;12
3203665;2 bedroom Apartment for World Cup;16234620;Marcio Luiz;;Rocha;-22.90252089;-43.24827865;Entire home/apt;500;1;0;;;1;0
14075236;2 bedrooms apartment in Copacabana Beach;84569339;Maria Ofélia;;Leme;-22.96104279;-43.16748644;Entire home/apt;800;2;0;;;1;365
2037205;2 bedrooms at Leblon;5977213;Pedro Henrique;;Leblon;-22.98631363;-43.23076716;Entire home/apt;1300;5;3;22/08/2016;0.06;2;365
20306198;2 bedrooms, 50 meters from de beach.;27215857;Ana Roberta;;Leme;-22.96096445;-43.16914173;Entire home/apt;199;3;4;6/04/2018;0.31;1;365
3157407;2 cozy rooms located in Copacabana;15976245;Nilma;;Copacabana;-22.9684705;-43.18963628;Entire home/apt;177;2;112;4/10/2018;2.17;1;107
14465366;2 qtos completo - Rua Tranquila e com segurança;89135342;Thais;;Tijuca;-22.9170872;-43.22641839;Entire home/apt;451;1;0;;;1;89
10861174;2 Qtos para Carnaval em Copacabana;56253870;Caroline;;Copacabana;-22.98198769;-43.19047308;Entire home/apt;714;1;0;;;2;0
3137100;2 qts com serviços 100 m Maracanã ;15829149;Marcos;;Maracanã;-22.91320189;-43.22284678;Entire home/apt;601;1;0;;;1;0
15099332;2 qts no melhor lugar de copacabana;95604939;Natalia;;Copacabana;-22.98226871;-43.1933556;Entire home/apt;177;1;62;26/09/2018;2.56;1;69
4165815;2 Quartos & Jardim Florido! LAPA/SANTA;5644414;Felipe;;Centro;-22.91540014;-43.18835081;Entire home/apt;120;5;1;2/01/2018;0.11;1;347
13417002;2 quartos 15minutos Parque Olímpico;76450363;Alessandra;;Freguesia (Jacarepaguá);-22.93379493;-43.3338336;Entire home/apt;699;1;0;;;1;88
16612609;2 quartos aconchegantes com ar;109645511;Luã;;Grajaú;-22.92869225;-43.26184064;Private room;300;1;0;;;1;365
22968550;2 QUARTOS COM VISTA PARA A PRAIA;170220939;Marcelo;;Leme;-22.96290461;-43.16889821;Entire home/apt;379;3;1;7/05/2018;0.19;2;130
16993720;2 Quartos Copacabana/Ipanema a 100 metros da Praia;22713969;Maria;;Copacabana;-22.98627644;-43.19103678;Entire home/apt;285;3;0;;;18;21
2979612;2 quartos em Botafogo p/ a Copa;;;;;;;;;;;;;;
13432675;2 QUARTOS EM COPACABANA;76611158;Kelen;;Copacabana;-22.9680726;-43.18738834;Entire home/apt;252;3;1;10/01/2017;0.05;1;364
13998722;2 Quartos Junto ao Parque Olímpico;13498004;Fabio;;Barra da Tijuca;-22.97394023;-43.38545851;Entire home/apt;488;4;0;;;7;365
22815175;2 QUARTOS NO LEBLON - BAIRRO NOBRE DO RIO;81626955;Maria Eustaquia;;Leblon;-22.98647144;-43.22604787;Entire home/apt;379;5;0;;;1;0
14238116;2 quartos separados para 2 pessoas cada.;71522602;Rapha;;Tijuca;-22.93592905;-43.24521735;Private room;120;1;0;;;1;89
10571280;2 Rooms in 3-bed flat in Copacabana;9452246;Freddie;;Copacabana;-22.9672366;-43.18814508;Private room;101;1;0;;;1;0
13327744;2 suites  praia da barra,confortavel,claro,seguro;75410255;Glenn Richard;;Barra da Tijuca;-23.00949909;-43.35769525;Entire home/apt;488;3;5;13/02/2018;0.19;1;362
27366029;200m da praia de Copa * acomoda até 4 pessoas;206231277;Nathalia & Tizuka;;Copacabana;-22.96619903;-43.18144332;Entire home/apt;240;4;0;;;1;221
137343;2BR, 2 blocks from Ipanema Beach;671579;Karen;;Ipanema;-22.98606274;-43.19513412;Entire home/apt;451;6;28;15/02/2018;0.32;1;274
16926005;2ultimas vagas apartamento  divisa de Ipanema/Copa;31616042;Andrei;;Ipanema;-22.98538359;-43.19346115;Entire home/apt;94;7;0;;;1;0
3124781;3 bedrooms Copacabana - Apartamento;13354377;Eduardo;;Copacabana;-22.9649598;-43.17900736;Entire home/apt;680;1;1;4/01/2018;0.11;5;356
2794928;3 Blks From Beach leblon WORLD CUP;4059069;Emmanuelle;;Leblon;-22.98159984;-43.22293868;Entire home/apt;4131;1;0;;;1;0
2453459;3 BLOCKS FROM THE BEACHES OF COPACABANA/IPANEMA;12431812;Zuzu;;Copacabana;-22.98425124;-43.19324992;Entire home/apt;342;4;7;1/03/2017;0.13;3;142
18340084;3 elegant and pleasant bedrooms at IPANEMA !;91654021;Daniel;;Ipanema;-22.98582481;-43.20553399;Entire home/apt;515;30;0;;;213;365
13622520;3 en-suites in the new Oceanic Garden, Barra da Tijuca;78912002;Milton;;Barra da Tijuca;-23.01302865;-43.31141775;Entire home/apt;500;5;3;11/08/2017;0.11;1;179
15966805;3 Quartos no Leblon perto da praia e do metrô!;1982737;Diogo;;Leblon;-22.98527021;-43.22168329;Entire home/apt;300;2;0;;;49;364
14512283;3 Quartos Zona Sul - Praia, Metro, Parque;4947523;Lívio;;Flamengo;-22.93093708;-43.17668259;Entire home/apt;199;10;7;26/09/2017;0.35;2;348
14165939;3 rooms apartment in Ipanema nearby subway station;77345568;Cynthia;;Ipanema;-22.9847399;-43.19572801;Entire home/apt;289;2;91;10/09/2018;3.68;1;148
23476870;4 quartos, luxo e requinte ao seu alcance.;8975746;Laura;;Copacabana;-22.97089972;-43.18594572;Entire home/apt;1112;3;0;;;40;364
14233530;4 suítes frente p/ o Mar -Tudo Novo;86536634;Thaisa;;Barra da Tijuca;-23.01147131;-43.31880904;Entire home/apt;1701;1;2;15/07/2017;0.08;1;362
13216076;5 min das Olimpiadas, Melhor local;30583598;Wilmar;;Jacarepaguá;-22.97289237;-43.38820439;Entire home/apt;3756;30;0;;;2;365
14499570;5 minutos a pé da praia da barra.;50591315;Hugo;;Barra da Tijuca;-23.00585016;-43.32948533;Entire home/apt;586;1;0;;;1;365
21963933;5 Quartos 3 banheiros 3 Salas perto ARPOADOR!;91654021;Daniel;;Ipanema;-22.98589147;-43.19414375;Entire home/apt;1341;184;0;;;213;365
14055597;50m do METRO e 2 quadras da PRAIA;2919803;Felipe;;Ipanema;-22.98318711;-43.19765264;Entire home/apt;128;4;43;10/06/2018;1.63;31;130
28694573;5W Beach Club;68803479;Tatiana;;Recreio dos Bandeirantes;-23.03085013;-43.47899562;Private room;150;2;0;;;1;357
530753;6pers,1 block from Copacabana beach;2397123;Camila;;Copacabana;-22.97644149;-43.18954097;Entire home/apt;285;3;24;1/06/2018;0.31;1;359
14252857;A 1km Parque Olimpico - 1 quarto;86768348;Lorena;;Jacarepaguá;-22.96555304;-43.38608066;Private room;601;1;0;;;2;365
2988103;A 200m da Copa do Mundo no Maracanã;15236643;Ana Lucia;;São Francisco Xavier;-22.90820072;-43.23942733;Entire home/apt;1502;1;0;;;1;0
14273474;A Comfortable Room Near The Beach;87034042;Yasmin;;Recreio dos Bandeirantes;-23.02858799;-43.4786883;Private room;180;1;2;14/08/2016;0.07;1;365
2666495;A Copa do Mundo em Copacabana;13647948;Lelia;;Copacabana;-22.97930819;-43.19277076;Entire home/apt;800;1;0;;;1;365
15915467;A magic place in the heart of Rio suíte family;103255619;Santo;;Santa Teresa;-22.91836863;-43.1834019;Private room;368;1;0;;;1;364
13898036;A nice place near subway.;70552262;Marcia;;Santa Teresa;-22.9189194;-43.17728599;Private room;342;1;0;;;1;362
2940010;A Pérola de Copacabana;15010837;Marcus;;Copacabana;-22.96922028;-43.18174523;Entire home/apt;800;3;0;;;1;365
914379;A room in to Copacabana;4907639;João Felipe;;Copacabana;-22.9643289;-43.17818078;Private room;1900;1;1;11/02/2016;0.03;2;365
4786579;A smart choice in Botafogo;21965585;Alessandra;;Botafogo;-22.9528665;-43.18670247;Entire home/apt;154;2;27;7/04/2018;0.61;1;120
13655896;A suite at the best location in Barra.;78478680;Joel;;Barra da Tijuca;-23.0152866;-43.30537968;Private room;650;3;1;21/08/2016;0.04;2;364
14283477;A surf paradise in Rio!;44696139;Matheus;;Recreio dos Bandeirantes;-23.02330494;-43.49056986;Private room;56;1;0;;;2;364
301779;A/C and quiet master Bedroom;90350;Pedro;;Santa Teresa;-22.91789144;-43.19163762;Private room;282;1;2;8/07/2014;0.02;4;253
14025952;★Barao 303★;81876389;Mario;;Ipanema;-22.98213347;-43.21475275;Entire home/apt;113;3;2;1/08/2018;0.51;42;347
13864588;★Constante 1001★;81876389;Mario;;Copacabana;-22.97212711;-43.18926023;Entire home/apt;240;3;1;22/03/2018;0.15;42;353
11740322;★Cozy doble bedroom ★Nearby Christ the Redeemer★;59638323;Rafaela;;Laranjeiras;-22.93691871;-43.19177328;Private room;49;2;71;2/10/2018;2.67;7;169
13858599;★Junior 716★;81876389;Mario;;Copacabana;-22.96345684;-43.17522304;Entire home/apt;75;2;0;;;42;287
13864574;★Torre 103★;81876389;Mario;;Ipanema;-22.98400335;-43.20060813;Entire home/apt;173;2;2;11/08/2018;0.7;42;307
12310717;ÓTIMA E AMPLA CASA NO RECREIO;66391841;Gerson;;Vargem Grande;-23.02070843;-43.49860457;Entire home/apt;1600;1;0;;;1;0
19969341;Ótima e silenciosa suite em Botafogo!;5605637;Clara;;Botafogo;-22.94418395;-43.18336126;Private room;56;2;3;21/08/2017;0.21;1;0
13564921;Ótima oportunidade ! Disponível!;75302952;Belizario;;Gardênia Azul;-22.95653092;-43.34963777;Entire home/apt;398;5;0;;;1;365
2451378;Ótima oportunidade para a Copa 2014;12534334;Bruno;;Copacabana;-22.96630299;-43.18081283;Entire home/apt;1300;1;0;;;1;365
22939022;Ótima oportunidade para o Carnaval;64620502;Alessandra;;Jacarepaguá;-22.96607039;-43.41033788;Entire home/apt;150;3;0;;;2;364
13095501;ÓTIMA SUÍTE REGIÃO OLÍMPICA!;66815322;Vivi;;Jacarepaguá;-22.97129159;-43.3927843;Private room;252;10;1;14/08/2016;0.04;9;0
17777995;Ótima suite;121395108;Alex;;Cosme Velho;-22.94147485;-43.1994433;Private room;45;1;0;;;2;365
28205250;Ótimo AP em copa excelente localização 400m praia;156792723;Osias;;Copacabana;-22.97160133;-43.18806871;Entire home/apt;240;3;0;;;1;169
24328476;Ótimo apartamento em Copacabana;27832547;Raul;;Copacabana;-22.97816347;-43.19017169;Entire home/apt;150;5;1;19/06/2018;0.26;1;318
4666245;Ótimo apartamento mobiliado;24142762;Simone;;Barra da Tijuca;-23.0094572;-43.43173141;Entire home/apt;398;2;0;;;3;364
2608114;Ótimo apartamento para a Copa 2014;13356396;Fernanda;;Vila Isabel;-22.91310977;-43.2466131;Entire home/apt;500;1;0;;;1;0
11639749;Ótimo Apartamento para Temporada;61703436;Ricardo;;Recreio dos Bandeirantes;-23.00642096;-43.48534857;Entire home/apt;252;1;0;;;1;365
3377295;Ótimo Apartamento para Temporada ;15909196;Fabíola;;Copacabana;-22.98124511;-43.19205734;Entire home/apt;180;1;0;;;5;365
13997957;Ótimo apartamento perto dos jogos olímpicos;17674732;Laura;;Jacarepaguá;-22.96822937;-43.4132873;Entire home/apt;751;5;0;;;1;363
11749975;Ótimo Atpo. Recreio.Olimpíadas 2016;18934227;Claudio;;Recreio dos Bandeirantes;-23.02481083;-43.49048979;Entire home/apt;849;5;0;;;1;0
14342524;ÓTIMO FLAT EM RESORT NO RECREIO;79363951;Guilherme;;Recreio dos Bandeirantes;-23.0305762;-43.47234254;Entire home/apt;511;4;0;;;1;364
17952598;Ótimo lugar para se hospedar no Rio;17866578;Cesar;;Copacabana;-22.98659392;-43.19159069;Entire home/apt;101;3;5;13/02/2018;0.39;2;359
28225400;Ótimo quarto  a um quarteirão da Praça S Peña;197786570;Maria Del Carmen;;Tijuca;-22.92846021;-43.23209911;Private room;49;3;0;;;1;105
13122493;Ótimo quarto de Ap em Condominio Clube na Tijuca;18650279;Renato;;Tijuca;-22.92825184;-43.2394232;Private room;150;1;1;13/09/2016;0.04;1;365
23762756;Ótimo Quarto de casal na Farme de Amoedo;113997985;Home;;Ipanema;-22.98316024;-43.20191726;Private room;150;3;0;;;5;152
23073114;❤  hospedaria da claudinha;86819565;Claudia Ferreira Bezerra;;Realengo;-22.88431536;-43.41976838;Shared room;150;10;0;;;1;0
17211450;❤️ Panoramic Ipanema Views With Private Terrace ❤️;3969050;Anthony;;Ipanema;-22.98477795;-43.20197371;Entire home/apt;451;2;8;6/10/2018;2.53;2;203
3645321;A7 Living room and bedroom Arpoador;9365676;Ane & Sergio;;Copacabana;-22.98564096;-43.19132425;Entire home/apt;177;5;68;1/10/2018;1.45;5;110
27832594;Acampamento clube pontal;56259668;Sabrina Franklin;;Vargem Grande;-22.97074307;-43.49335752;Private room;30;1;0;;;8;365
8328434;Accommodation for the Olympics;839987;Rodolfo;;Recreio dos Bandeirantes;-23.01934419;-43.46650541;Private room;248;7;0;;;1;364
21889493;Aconchegante apartamento Copacabana;159706319;Viviane;;Copacabana;-22.9830309;-43.19397246;Entire home/apt;391;7;0;;;1;364
22193082;Aconchegante Apartamento na Praia do Flamengo;100975547;Mateus;;Flamengo;-22.92611568;-43.17407671;Entire home/apt;109;3;16;30/08/2018;1.69;1;0
1860599;Aconchegante apto próximo ao Parque Olímpico;9336769;Rosemary Pires Tavares Gonçalves;;Camorim;-22.98363556;-43.4118735;Entire home/apt;500;1;0;;;3;365
10789967;Aconchegante e moderno Studio na Lapa;55833673;Jorge;;Centro;-22.91308536;-43.18874083;Entire home/apt;146;1;4;2/01/2018;0.15;1;365
13788648;Aconchegante quarto prox. da vila olímpica!;24104727;Eduardo;;Barra da Tijuca;-23.00887934;-43.42879492;Private room;139;1;0;;;2;177
14312229;aconchego;71383111;Lucia;;Rio Comprido;-22.93002522;-43.20817631;Private room;101;1;0;;;1;365
26765663;Acorde  com a natureza suíte rústica para moças;58464801;Marisa;;Vargem Grande;-22.97507746;-43.48931405;Private room;49;3;0;;;2;365
19175651;Adorável apt no coração de ipanema;122939623;Mariana;;Ipanema;-22.98173037;-43.19854667;Entire home/apt;222;1;2;14/02/2018;0.15;2;358
17959710;Adorável Cobertura na Barra da Tijuca;121701825;Helena;;Barra da Tijuca;-23.01107298;-43.32077505;Entire home/apt;999;2;3;17/02/2018;0.2;1;346
21516238;Adorable kitnet for until 7 pp. in Copacabana;110324651;Denise;;Copacabana;-22.96718044;-43.18765259;Entire home/apt;150;2;10;22/07/2018;0.98;1;140
882156;Affordable Studio at Lapa in Rio;4664899;Bruno;;Glória;-22.91762028;-43.17711892;Entire home/apt;297;5;1;15/02/2013;0.01;1;365
826059;Agradável quarto em Copacabana/ RIO;4318903;Denise;;Copacabana;-22.97007415;-43.18896402;Private room;334;7;0;;;1;365
13762734;Airy room for Olympics;50996851;Márcia;;Cachambi;-22.89095717;-43.2814335;Private room;162;1;0;;;4;365
24119941;Alfa Plaza;80055342;Eliana;;Barra da Tijuca;-23.00883012;-43.36364569;Entire home/apt;500;3;0;;;4;72
15376428;Alto da Boa Vista;15525117;Eloá;;Alto da Boa Vista;-22.95276086;-43.26326746;Private room;131;1;0;;;1;365
9357319;Alto Leblon;48560346;Marcio;;Leblon;-22.98599577;-43.23223204;Entire home/apt;999;3;0;;;1;363
13527500;ALU;77740063;Adriana;;Freguesia (Ilha);-22.79152793;-43.17273288;Private room;150;4;0;;;1;0
2666134;Aluga-se cobertura;13056791;Sandro;;Tijuca;-22.92439476;-43.23345036;Entire home/apt;999;30;0;;;1;365
18655039;Alugo 1 quarto perto dá região olímpica.;76492978;Marcos Vinicius;;Recreio dos Bandeirantes;-22.99822811;-43.46401162;Private room;252;5;0;;;3;364
27963228;Alugo 1400 quarto, área nobre Copacabana, Tonelero;211212807;Paulo;;Copacabana;-22.96493721;-43.18036078;Private room;86;30;0;;;1;365
13882449;Alugo 2 quartos para Olimpíadas;81745869;Priscila;;Laranjeiras;-22.93566577;-43.19133918;Entire home/apt;578;1;0;;;1;362
13978528;Alugo 200 metros da vila olímpica;83358303;Alberto;;Jacarepaguá;-22.97012196;-43.38677103;Entire home/apt;999;1;0;;;1;364
11637409;alugo apt condomínio saint tropez;60797788;Marcio;;Barra da Tijuca;-23.00940506;-43.33933408;Entire home/apt;2299;7;0;;;1;365
5134613;Alugo Apt Santa Teresa CARNAVAL;26544620;Igor;;Santa Teresa;-22.9169027;-43.19067335;Entire home/apt;601;1;0;;;1;365
12163201;Alugo Apto Duplex mobiliado p/tempo;64870459;Nadyr;;Vidigal;-22.99291483;-43.23606564;Entire home/apt;139;3;0;;;1;0
14246166;Alugo Apto p Olimpíadas quinzena, mensal, anual;86688265;Elizabeth;;Recreio dos Bandeirantes;-23.01802111;-43.4839127;Entire home/apt;252;3;0;;;1;363
13428367;alugo casa para olimpiadas rio 2016;76565424;Rafael Emery;;Barra da Tijuca;-22.99980422;-43.33076781;Entire home/apt;999;7;0;;;1;0
15831432;Alugo casa super aconchegante para temporada;45961019;Manoela;;Itanhangá;-23.00049014;-43.30747878;Entire home/apt;120;4;0;;;2;358
10452416;Alugo cobertura para temporada;53850792;Janaina;;Recreio dos Bandeirantes;-23.0124711;-43.46167741;Entire home/apt;1127;1;0;;;1;365
2885517;Alugo para a copa;14732797;Rosane;;Botafogo;-22.94198313;-43.18081333;Entire home/apt;699;1;0;;;3;365
11919445;Alugo para as Olimpíadas!;63598069;Alex;;Barra da Tijuca;-23.01129298;-43.43001516;Entire home/apt;1300;25;0;;;2;0
2882715;ALUGO PARA COPA;14732797;Rosane;;Botafogo;-22.94083026;-43.18206653;Entire home/apt;699;1;0;;;3;365
13802601;Alugo para Olimpiadas;81182486;Rozi;;Vargem Pequena;-22.9900581;-43.4563293;Entire home/apt;1998;1;0;;;2;0
11607131;Alugo para temporada em Botafogo;28823899;Rosana;;Botafogo;-22.95126826;-43.19213756;Entire home/apt;699;20;0;;;1;0
14247966;Alugo por temporada.;86713590;Mara;;Catete;-22.93250467;-43.17755779;Entire home/apt;398;1;0;;;1;0
23539260;ALUGO QUARTO - RECREIO DOS BANDEIRANTES (RJ);163726261;João Pedro;;Recreio dos Bandeirantes;-23.01654781;-43.46258787;Private room;101;2;0;;;1;0
14083392;Alugo quarto copacabana, metrô e praia. Familiar.;84669820;Tobias;;Copacabana;-22.96462079;-43.18040401;Private room;398;2;0;;;1;0
1039353;Alugo quarto para turista no Rio;5670888;Carlos;;Cidade de Deus;-22.94957249;-43.36399123;Private room;203;1;0;;;1;365
20379583;Alugo quarto TEMPORADA  COPACABANA;145336920;Aurea Dos Santos;;Copacabana;-22.97636938;-43.19238454;Private room;86;2;7;14/08/2018;0.74;2;351
14074825;Alugo suíte p Olimpíadas na Barra.;84565135;Francisca;;Barra da Tijuca;-23.00609187;-43.34993447;Private room;398;1;0;;;1;364
14366369;Alugo temporada atrás do Riocentro;88119909;Claudio;;Jacarepaguá;-22.96794625;-43.41262165;Entire home/apt;500;1;0;;;1;363
22712218;Alugo um quarto em Copacabana para o Carnaval;167532026;Conceição;;Copacabana;-22.96473183;-43.17814007;Private room;428;7;1;3/02/2018;0.12;1;179
14340892;Alugue seu apart-hotel;87826862;Cristiane;;Barra da Tijuca;-23.01092974;-43.32107652;Entire home/apt;300;20;0;;;1;358
969120;Aluguel;5291353;Luiz Rogério;;Copacabana;-22.96866836;-43.18363473;Entire home/apt;744;1;0;;;1;365
2730440;Aluguel Apartamento-Olimpíadas 2016;13973759;Liz;;Barra da Tijuca;-23.01002141;-43.42790841;Entire home/apt;1149;17;0;;;1;365
11491991;Aluguel Copacabana olimpíadas 2016;60506903;Jiselly;;Copacabana;-22.96830928;-43.1847656;Entire home/apt;5998;1;0;;;1;0
13898273;Aluguel de Apto p/ Olimpíadas;81942752;Poliana;;Anil;-22.95461717;-43.34843333;Entire home/apt;545;10;0;;;1;0
14304504;Aluguel de Quarto;85989853;Rosalvo;;Recreio dos Bandeirantes;-23.02751683;-43.48916686;Private room;150;6;0;;;3;179
14314615;Aluguel de quarto para duas meninas;81966600;Breno;;Centro;-22.90752313;-43.17365991;Entire home/apt;999;1;0;;;1;365
3049556;Aluguel para a Copa do Mundo 2014.;12860712;Patricia;;Tijuca;-22.91786604;-43.22987667;Entire home/apt;1499;1;0;;;1;0
3021748;Aluguel para Copa do Mundo;15082726;Michele;;Méier;-22.8943622;-43.27907962;Private room;349;7;0;;;1;365
3103442;ALUGUEL PARA COPA DO MUNDO R$20000;15777900;Paulo;;Benfica;-22.89217667;-43.23498741;Entire home/apt;999;1;0;;;1;365
14193739;Aluguel para Olímpiadas /Rent for Olympics;68831852;Juan;;Copacabana;-22.97153609;-43.18931499;Entire home/apt;1198;5;0;;;1;0
23300855;Aluguel para solteiros;69207695;Maria Rosane;;Laranjeiras;-22.93185105;-43.18293049;Private room;49;7;0;;;3;365
10684043;ALUGUEL POR TEMPORADA/OLIMPÍADA;55192469;Wagner;;Recreio dos Bandeirantes;-23.03070911;-43.47103627;Entire home/apt;650;1;0;;;1;365
14057362;Aluguel quarto durante olimpíadas;84352051;Carlos Frederico;;Ribeira;-22.82401431;-43.16875616;Private room;278;14;0;;;1;365
6900556;Aluguel Quarto em Copacabana;35509618;Pedro;;Paciência;-22.91760964;-43.63279339;Private room;105;2;0;;;1;365
7291176;Aluguel suíte Rio de Janeiro/Nice Bedroom in Rio;37132393;Maria Pastora;;Tijuca;-22.93127758;-43.24568719;Private room;131;2;1;22/08/2016;0.04;1;180
3414694;Amarélindo 3 min from the beach;16164025;Maria;;Copacabana;-22.96344594;-43.17701539;Entire home/apt;101;3;6;23/06/2016;0.12;4;363
23076121;Amazing 250m2 apartment with large bedroom.;82065085;Adam;;Flamengo;-22.94050338;-43.17752997;Private room;150;1;1;11/02/2018;0.12;3;0
14382639;Amazing apartment at Ipanema;241334;Andrea;;Ipanema;-22.98247654;-43.20032529;Entire home/apt;999;1;1;2/01/2018;0.11;8;356
14179330;Amazing Apartment in Rio de Janeiro;46734883;Carlos;;Barra da Tijuca;-23.01413688;-43.30657588;Entire home/apt;500;1;9;20/08/2018;0.39;5;291
5561955;Amazing Crist view;28834837;Juliana;;Humaitá;-22.95961696;-43.20047286;Entire home/apt;199;1;39;9/09/2018;1.05;1;315
26607708;AMAZING VIEW 3 QUARTOS FRENTE MAR;198910828;André;;Copacabana;-22.96484718;-43.17512389;Entire home/apt;800;3;1;9/09/2018;0.88;4;336
13866387;Ampla casa na Barra com ótima localização;27124277;Paula;;Barra da Tijuca;-23.00339187;-43.35937388;Entire home/apt;1100;10;0;;;1;83
14315946;Amplo 3 Quartos em Laranjeiras 100mt2;82314544;Isis;;Laranjeiras;-22.9351151;-43.18762601;Entire home/apt;601;1;0;;;1;365
12007245;Amplo a 5 minutos da Vila Omlímpica;59616916;Thais;;Recreio dos Bandeirantes;-23.01245694;-43.44871465;Entire home/apt;999;7;0;;;1;180
22774332;Amplo apartamento em Copacabana;923648;Noelle;;Copacabana;-22.96507744;-43.18147743;Entire home/apt;1198;3;1;14/02/2018;0.12;1;0
22104499;Amplo apto: 2 quadras da praia - altura R. Bolivar;33737802;Eduardo;;Copacabana;-22.97469915;-43.18854758;Entire home/apt;691;5;0;;;1;0
28540355;Amplo quarto com varanda em Copacabana;62531913;Renata;;Copacabana;-22.96207988;-43.17492696;Private room;79;2;0;;;2;364
22340449;Amplo quarto no Flamengo.;163341250;Karen;;Flamengo;-22.93738614;-43.17604449;Private room;101;1;1;12/02/2018;0.12;1;0
23609232;Andrew’s Apt . (Barra da Tijuca);175089125;Andrew;;Barra da Tijuca;-23.01293705;-43.31193709;Private room;94;1;2;15/04/2018;0.31;2;0
13751772;Ao lado do Parque Olimpico;49205396;Jubemar;;Jacarepaguá;-22.96881252;-43.39747264;Shared room;131;5;0;;;3;362
22224290;AP 2/4 CARNAVAL E REVEILLON;121573852;Angelo;;Catete;-22.92527142;-43.17712837;Entire home/apt;300;4;2;28/12/2017;0.2;2;0
25314300;Ap aconchegante;191194229;Aloizio;;Rio Comprido;-22.92376677;-43.21351095;Private room;49;1;2;13/06/2018;0.48;1;365
22904524;Ap aconchegante na melhor área de Copacabana;2013871;Dani;;Copacabana;-22.96664025;-43.19005819;Entire home/apt;500;3;0;;;1;0
13995603;Ap Completo Barra da Tijuca Perto da praia e metro;50511249;Ricardo;;Barra da Tijuca;-23.00872868;-43.31736145;Entire home/apt;800;1;2;28/02/2017;0.09;1;9
22945818;Ap Frente à Praia, vista mar e lagoa;169965374;Marcelo;;Barra da Tijuca;-23.01032149;-43.36284516;Entire home/apt;199;90;0;;;1;331
14246231;AP Ipanema temporada Olímpiadas;86693500;Mario;;Ipanema;-22.98506201;-43.1963117;Entire home/apt;800;1;0;;;1;364
23151003;AP lindo, ao lado da praia!;14011282;Ro;;Copacabana;-22.96695404;-43.18171677;Entire home/apt;300;2;0;;;1;363
