id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365
27360309;Confortável e simples.;205803866;Thyago;;Coelho Neto;-22.83622361;-43.34668092;Private room;45;1;0;;;1;364
20519483;Quarto para 2-4p Rock in Rio - 15 min de distância;139699496;Marcelo;;Taquara;-22.90683153;-43.38699654;Private room;162;1;1;24/09/2017;0.08;1;364
28275713;Quarto privado em apartamento aconchegante;165489802;Domênica;;Campo Grande;-22.92659284;-43.5604763;Private room;60;1;0;;;1;365
21565815;Pousada Guaratiba;76207731;Marcelo;;Guaratiba;-22.98672363;-43.62844533;Private room;150;2;1;8/10/2018;1;2;363
22934051;Suites em sítio  com cama FRI terapia magnética;71874421;Elen;;Guaratiba;-22.96304853;-43.58927589;Private room;49;1;0;;;1;117
3183573;Apartment for rental for 2014 Cup;16140822;Stefanie;;Parada de Lucas;-22.81657388;-43.29871448;Entire home/apt;699;1;0;;;1;365
3298727;RÉVEILLON 2016;16661824;Zenite;;Pavuna;-22.81550813;-43.37817022;Entire home/apt;751;1;0;;;1;365
10445301;Apartamento 3 Quartos Rio Janeiro;42776626;Patty;;Copacabana;-22.98746792;-43.1884706;Entire home/apt;650;4;3;7/01/2018;0.12;1;364
15797865;Quarto espaçoso com vista para o mar. Praia Barra;102208348;Luiza;;Barra da Tijuca;-23.00249324;-43.38015061;Private room;109;3;12;26/07/2017;0.52;2;90
8489203;DE FRENTE PARA O PARQUE DO FLAMENGO;24766519;Renato;;Centro;-22.91202388;-43.17322252;Entire home/apt;120;2;111;28/09/2018;3.06;4;324
23978205;Double Suíte na Praia da Barra da Tijuca Posto 5;16992056;Irineu;;Barra da Tijuca;-23.01084007;-43.33445398;Entire home/apt;443;2;0;;;6;88
13815662;Quarto sofá cama casal Recreio- RJ Café-da-Manhã;78868876;Hospedagem Domiciliar Remarana Recr;;Recreio dos Bandeirantes;-23.02033394;-43.47782137;Private room;98;1;2;13/01/2017;0.08;2;179
10627983;Very nice apartment in front of Recreio's beach;1691892;Marcelo;;Recreio dos Bandeirantes;-23.02319444;-43.44834786;Entire home/apt;451;3;4;25/09/2017;0.18;1;365
13296204;Espaço Rio Mar;75051089;Juliana;;Barra da Tijuca;-23.00075701;-43.38839803;Entire home/apt;6009;1;0;;;1;358
13529681;Vaga em quarto compartilhado;69826527;Felipe;;Vargem Pequena;-22.98611247;-43.44137545;Shared room;300;1;0;;;1;365
9418256;Appartment in Rio for Olympic Games;22850294;Mauricio;;Barra da Tijuca;-22.99771525;-43.41455728;Entire home/apt;1994;1;0;;;1;365
5153880;Vagas compartilhadas ( quarto com 4 camas);26650786;Eduardo;;Rocinha;-22.98637133;-43.24650816;Shared room;34;1;2;19/02/2018;0.21;1;365
14261509;Casa na Barra da Tijuca,próximo ao Parque Olímpico;86877856;Juliana;;Barra da Tijuca;-22.98493033;-43.38272198;Entire home/apt;4999;15;0;;;1;364
17286289;Quarto Casa de Família - Recreio dos Bandeirantes;65428344;Yago;;Recreio dos Bandeirantes;-23.02003323;-43.47559761;Private room;150;1;0;;;1;364
6763027;3 Quartos com Varanda no Recreio;3911520;Carlos Guilherme Bezerra Aguiar;;Recreio dos Bandeirantes;-23.02821403;-43.46656022;Entire home/apt;548;1;0;;;12;353
14312036;Alugo Quarto Próximo ao Parque Olímpico;2772515;Camila;;Recreio dos Bandeirantes;-23.02046717;-43.48830189;Private room;199;2;0;;;1;364
5793350;Great apartment in a great RESORT;12254579;Felipe;;Barra da Tijuca;-22.98870335;-43.35327373;Entire home/apt;4128;1;0;;;2;365
12066546;Charming and cozy apartment;58742425;Renata;;Barra da Tijuca;-22.98886886;-43.34909886;Entire home/apt;661;1;3;9/10/2017;0.11;2;285
14127283;Quarto próximo da praia, ideal para as Olimpíadas;64245648;Eduardo;;Recreio dos Bandeirantes;-23.0199038;-43.47209982;Private room;252;1;0;;;1;89
24756537;Tudo Perto e confortável;110142166;Tom;;Centro;-22.90738372;-43.17315624;Entire home/apt;83;90;0;;;3;358
16777362;Apartamento para temporada na praia;107892484;Vera Lucia;;Centro;-22.9126973;-43.17411213;Entire home/apt;150;1;0;;;1;356
14185382;Casa confortável em condomínio;15016459;Paulo;;Recreio dos Bandeirantes;-23.01311934;-43.47176753;Entire home/apt;3005;10;0;;;1;362
2866589;Apartment Riocentro Olympic Park Barra Rock in Rio;14652408;Carlos E Ana;;Camorim;-22.97848345;-43.41460267;Entire home/apt;270;3;16;28/09/2018;0.31;1;259
9852340;Apartamento - Recreio;50721027;Tiago;;Recreio dos Bandeirantes;-23.01970015;-43.48620932;Entire home/apt;500;1;1;18/12/2015;0.03;1;365
16875158;Super novo , charmoso , um Lofy;78719631;Denise;;Tijuca;-22.91882819;-43.21657129;Entire home/apt;3531;10;0;;;1;0
17346528;Apartamento 144 m2 em Santa Teresa (TV-AR-WIFI);117189317;Paulo;;Laranjeiras;-22.93301343;-43.19540507;Entire home/apt;999;2;0;;;1;0
17420680;Quarto grande em Copa / Big room in Copa;115849134;Fabi;;Copacabana;-22.97850397;-43.18915799;Private room;90;1;0;;;1;0
15814733;Suíte privada Aero Galeao - Ilha do Governador;102363414;Heidy;;Portuguesa;-22.80248298;-43.20495791;Private room;75;1;100;22/05/2018;4.32;1;214
17422904;Quarto para Carnaval!!;117850042;Ludmila;;Praça da Bandeira;-22.91160007;-43.20968659;Private room;101;1;0;;;1;0
20395059;Excelente quarto e localização;144196724;Karina;;Jacarepaguá;-22.97211035;-43.38342524;Private room;86;1;0;;;1;0
20206222;COPACABANA POSTO 5;110623038;Antonia;;Copacabana;-22.97892347;-43.19187835;Entire home/apt;184;2;3;2/01/2018;0.23;4;0
17137797;Lar aconchegante e bem localizado no Flamengo;7965481;Luciana;;Flamengo;-22.93677875;-43.17655316;Entire home/apt;131;1;1;6/02/2017;0.05;3;0
17170065;Apartamento em Santa teresa, próximo à Lapa;113962703;Renata;;Santa Teresa;-22.91677526;-43.18650221;Entire home/apt;120;1;0;;;1;0
19861990;Quarto de casal na Barra, próximo à praia;64299404;Lorena;;Barra da Tijuca;-23.00254132;-43.35369161;Private room;158;1;1;24/09/2017;0.08;1;0
18894600;Retiro no centro;131667395;Saint Clair;;Centro;-22.9099648;-43.18870487;Entire home/apt;128;1;0;;;1;0
21376628;Sofazão todo seu no melhor do Humaita.;76432823;Eliana;;Humaitá;-22.95825439;-43.20001894;Private room;195;1;6;2/03/2018;0.64;1;0
20834598;Studio a few steps from Copacabana Beach;50006365;Daniela;;Copacabana;-22.96871538;-43.18410134;Entire home/apt;124;3;14;21/07/2018;1.08;3;0
22515373;Quarto viajantes ou negócios AEROPORTO FUNDAO;111555164;Carlos Eduardo;;Portuguesa;-22.79871527;-43.20741595;Private room;98;1;48;22/09/2018;5.12;4;333
20605534;Nice, clean and spacious room in Copacabana;145667215;Suzane;;Copacabana;-22.96812323;-43.19006699;Private room;120;1;16;29/04/2018;1.78;3;1
20896072;Apartamento Bairro de Fatima (Alto Fátima).;126594550;Marce;;Centro;-22.91658689;-43.18838093;Entire home/apt;34;3;1;1/11/2017;0.09;1;0
20940698;Apartamento Recreio dos Bandeirantes;110443178;Amanda;;Recreio dos Bandeirantes;-23.02361847;-43.48913054;Entire home/apt;300;2;1;24/09/2017;0.08;1;0
20928296;Quarto com total privacidade em ambiente familiar;150437143;Alex;;Vila Valqueire;-22.87685387;-43.37131436;Private room;68;1;0;;;1;0
20934898;Fique a três quadras e vá a pé ao Rock in Rio!;6635744;Fernanda;;Jacarepaguá;-22.96829154;-43.39558464;Private room;252;1;1;22/09/2017;0.08;1;0
21868526;Comfortable room steps away from Ipanema beach!;4011741;Stew And Thalia;;Copacabana;-22.98336046;-43.19339148;Private room;120;10;4;29/07/2018;0.47;2;0
20720368;Maravilhoso Apartamento em Copacabana;75450874;Melina;;Copacabana;-22.96380535;-43.19382764;Private room;98;2;0;;;1;0
22232299;Quarto de casal próximo ao aeroporto Galeão;162458584;Heidy;;Portuguesa;-22.8036956;-43.20475237;Private room;98;1;13;1/10/2018;1.3;1;343
22352363;ROOM NEAR AIRPORT GALEÃO UFRJ RIO DE JANEIRO;76283151;Ana Paula;;Cacuia;-22.8227031;-43.18815566;Private room;90;1;20;14/09/2018;2.34;5;210
13927908;Suíte em casa-castelo, frente pro mar, em Paquetá.;82740039;Renato;;Paquetá;-22.75909099;-43.10870625;Private room;90;1;2;23/09/2018;1.07;1;357
22200245;LUXURY ROOM NEAR AIRPORT GALEÃO UFRJ;76283151;Ana Paula;;Cacuia;-22.82058889;-43.18817368;Private room;90;1;20;12/09/2018;2.11;5;228
2417707;CENTRAL LAPA. AIRED, HIGH FLOOR.;12355971;Elke;;Paciência;-22.92330882;-43.63674006;Entire home/apt;101;3;0;;;1;364
14109549;Temporada em Pedra de Guaratiba;84983463;Rosangela;;Guaratiba;-22.98625194;-43.64980935;Entire home/apt;128;1;0;;;1;365
9011024;COPACABANA A PASSOS DA PRAIA.SUPER E M CONTA!;11033607;Alê;;Paciência;-22.91925788;-43.63685439;Entire home/apt;150;2;0;;;5;53
13958930;Alugo excelente casa com piscina;31762959;Alessandra;;Guaratiba;-22.97771438;-43.66334575;Entire home/apt;500;30;0;;;1;358
14215728;RJ/ 2 quartos , cabem até dois casais.;86333217;Marlon;;Paciência;-22.91852522;-43.64090603;Entire home/apt;398;1;0;;;2;89
14170834;Awesome room next Olympic park;74890011;Rafa;;Vila Valqueire;-22.88119285;-43.37463449;Private room;203;7;0;;;2;365
14074373;Quarto para as Olimpíadas;77582962;Luciana;;Praça Seca;-22.8935219;-43.36069574;Private room;120;10;0;;;1;89
313441;quarto com suite e cozinha casa boa;1451937;Marcelo;;Senador Camará;-22.88177055;-43.49129234;Private room;34;1;2;23/06/2014;0.04;1;365
13563999;Doble bed room - private bathroom;78172831;Germano;;Taquara;-22.91307702;-43.38590542;Private room;150;1;0;;;1;89
13605194;Couple + child. Near the Olympic Park of Barra;78707717;George;;Vargem Pequena;-22.99325265;-43.44400816;Private room;376;5;0;;;1;0
13571175;Quarto em casa de Familia na Lapa -RJ;75008826;Rafa;;Centro;-22.91479437;-43.18762449;Private room;150;3;0;;;1;0
13825218;Apartment in the RIO 2 Olympic Park;73184769;Eloisa;;Barra da Tijuca;-22.9730163;-43.38236969;Entire home/apt;1878;2;0;;;1;0
13831144;Near the Olympic Parks;81564865;Rosane;;Freguesia (Jacarepaguá);-22.94212689;-43.344648;Private room;188;1;0;;;1;0
13739484;Casa charmosa em Vargem Grande natureza e paz!;80427452;Gisela;;Vargem Grande;-22.98815772;-43.49193864;Entire home/apt;165;2;3;21/08/2016;0.11;1;0
13802022;Relaxing Apartment (At Copacabana beach);29176495;Rodolfo;;Copacabana;-22.98411401;-43.19115637;Entire home/apt;597;1;2;2/03/2017;0.08;2;0
13941124;Bedroom in Botafogo for the Olympics;82920437;Raquel;;Botafogo;-22.95652939;-43.18539519;Private room;195;1;2;22/08/2016;0.08;1;0
2683079;CASA DE FAMÍLIA SIMPLES.;13735127;Adriana;;Campo Grande;-22.86823861;-43.56350847;Entire home/apt;300;1;0;;;1;365
14303273;Apto ilha governador -Galeão - Rio - Fundão - UFRJ;87386548;Lidiane;;Portuguesa;-22.79759546;-43.20905544;Entire home/apt;199;7;17;3/03/2018;0.67;1;326
13271324;Copa Apartment I;19113307;Christiane;;Copacabana;-22.97597523;-43.19096072;Entire home/apt;169;2;23;14/03/2018;0.87;2;0
12102354;Great New Apto in the Olympic Area!;64889269;Marcelo;;Jacarepaguá;-22.96578505;-43.40903955;Entire home/apt;901;1;0;;;1;0
11968356;Aconchego e silêncio no Leme!;63067714;Mônica;;Leme;-22.96222793;-43.16708765;Entire home/apt;252;5;7;28/02/2017;0.27;1;0
11980580;Quarto para período de olimpíadas.;49794426;Jader;;Jardim Guanabara;-22.81222796;-43.20116999;Private room;1401;1;0;;;1;0
12089430;Apartment for rent for the Olympics;64800102;Amanda;;Barra da Tijuca;-22.99653665;-43.37701716;Entire home/apt;3500;1;0;;;2;0
12016979;JULY HOLIDAY IN RIO/  FERIAS EM JULHO NUM LINDO AP;64290214;Jane;;Barra da Tijuca;-23.00234502;-43.38665664;Entire home/apt;548;2;3;15/04/2017;0.14;1;0
12904274;Apartment close to the Olympic Park;3032014;Julia;;Recreio dos Bandeirantes;-23.02232274;-43.48636543;Entire home/apt;901;7;0;;;1;0
17790746;Magnifica 70;121129189;Leandro;;Paquetá;-22.75742119;-43.10978675;Entire home/apt;199;1;17;1/07/2018;0.94;1;267
19883693;Ótima casa duplex em vila familiar;14032885;Ricardo;;Cosmos;-22.91496821;-43.61599833;Entire home/apt;150;7;2;8/09/2018;0.15;1;365
4965325;Nice apartment in Leme.;5702176;Eleonora;;Leme;-22.96312942;-43.16642381;Entire home/apt;601;3;0;;;1;295
2078295;Bright & Cozy - 1 block from beach;4000108;Patricia;;Leme;-22.96285759;-43.16575577;Entire home/apt;451;10;1;1/07/2014;0.02;3;162
13958840;Great house: Penha, Rio de Janeiro;83076469;Wagner;;Penha Circular;-22.83133463;-43.2870272;Entire home/apt;376;6;0;;;2;87
4728714;Apt Ocean view in Leme / Copacabana;24419306;Christine;;Leme;-22.96189088;-43.16687212;Entire home/apt;436;4;4;2/01/2017;0.09;1;342
2533274;Apartamento em frente ao metrô;12806945;Renato;;Engenho da Rainha;-22.86657282;-43.29699101;Entire home/apt;349;1;0;;;1;365
16188746;Quarto no Grajaú!!;4752369;Carol;;Grajaú;-22.92093267;-43.26721162;Private room;101;2;2;5/02/2017;0.1;4;180
12881345;House for the Olympics;70482075;Stephany;;Osvaldo Cruz;-22.8688333;-43.34322559;Entire home/apt;98;2;0;;;1;365
2601041;APARTMENT FOR WORLD CUP OLARIA/RIO;13320069;Cleiton;;Olaria;-22.84898191;-43.27439355;Entire home/apt;150;7;0;;;2;358
12675593;Alugo para Olimpíadas;68872619;Erik;;Irajá;-22.84343769;-43.32491389;Entire home/apt;398;1;0;;;1;365
14602191;Ampla suíte confortável.;90601570;Ilma;;Anil;-22.95602619;-43.33088018;Private room;120;2;1;19/09/2016;0.04;1;177
24619826;Piedade, quitinete independente;186057243;Armando;;Piedade;-22.89424479;-43.30718288;Private room;38;1;0;;;1;365
2430785;Word Cup rooms and breakfast;9555396;Célia;;Grajaú;-22.92027106;-43.26811549;Private room;199;1;1;27/06/2014;0.02;2;365
13826069;Luxoso e moderno 2 quartos na Urca;79739759;Thiago;;Urca;-22.95548764;-43.16627491;Entire home/apt;999;2;1;22/08/2016;0.04;1;364
24160103;Moradia comparilhada;182070499;Ana MARIA;;Cascadura;-22.88022564;-43.32863951;Shared room;49;30;0;;;1;364
22754718;Largo da Alegria (Estudio);168058901;Marta;;Alto da Boa Vista;-22.94616065;-43.25995786;Entire home/apt;90;3;0;;;2;365
24224446;Andarilhos pelo Rio de Janeiro;162080086;Lua;;Piedade;-22.89430268;-43.3110867;Shared room;45;1;0;;;1;365
22975103;Recanto do Tucano;170307026;Pedro;;Grajaú;-22.92001594;-43.2678262;Entire home/apt;180;2;0;;;1;3
11361341;Excelente Apartamento no Grajaú;20275144;Vanessa;;Grajaú;-22.92682929;-43.26120981;Entire home/apt;300;10;0;;;1;89
12811857;Superior apartment in Rio de Janeir;69857274;Gustavo;;Freguesia (Jacarepaguá);-22.9338642;-43.33205374;Entire home/apt;1998;7;0;;;1;364
13977691;Comfort & Security close to Forest and Beaches;33479595;Charles;;Jacarepaguá;-22.94128143;-43.32537762;Entire home/apt;7501;3;1;8/01/2018;0.11;1;365
13827241;Nice apartment in Rio de Janeiro;31284082;Rafaella;;Freguesia (Jacarepaguá);-22.93824025;-43.33269308;Entire home/apt;650;1;0;;;1;89
13730040;Double Room-Casa Gaia!;60383718;Carlos;;Méier;-22.90522151;-43.28125193;Private room;252;1;0;;;1;363
21621617;Aluguel de Lancha Angra dos Reis;152514069;Rodrigo;;Vargem Grande;-22.99238358;-43.50947023;Entire home/apt;1799;1;1;14/09/2018;1;1;365
2535661;Aluguel de ap para a Copa 2014;12985086;Cristiana;;Grajaú;-22.9226386;-43.26774484;Entire home/apt;1401;20;0;;;1;365
13428604;Olympic game Rio 2016;71721964;Petra;;Vargem Grande;-22.96770974;-43.49518999;Entire home/apt;1739;5;0;;;1;88
24058681;Apartamento Sublime Max - Recreio RJ;174389338;Luiz Cláudio;;Recreio dos Bandeirantes;-23.0073949;-43.45792882;Private room;252;2;1;31/08/2018;0.7;1;180
11661726;QUARTO 2;51185868;Luis;;Engenho de Dentro;-22.90554011;-43.30270219;Private room;60;3;1;21/08/2016;0.04;2;365
16924298;View to the mountains;113048307;John;;Recreio dos Bandeirantes;-23.00431885;-43.48561765;Private room;169;1;0;;;1;365
22717448;QUARTO E BANHEIRO INDIVIDUAL TOTAL PRIVACIDADE;167601619;Eluciene Gomes;;Del Castilho;-22.87719099;-43.26680119;Private room;150;1;1;1/04/2018;0.15;1;365
14148853;Quarto para Olimpíadas perto da Barra da Tijuca;85468920;Marcelo;;Todos os Santos;-22.90064197;-43.28807937;Private room;199;1;1;19/08/2016;0.04;1;365
19922724;Quarto individual para locação;53547761;Geruza;;Vargem Grande;-22.97653557;-43.48610617;Private room;101;1;0;;;1;358
16145365;Espaco Zen;105357269;Larissa;;Engenho Novo;-22.90032262;-43.2708515;Private room;451;2;0;;;1;365
10065255;Lindíssimo apt próximo vila olímpic;50843892;Ricardo;;Gardênia Azul;-22.95490205;-43.35025406;Entire home/apt;1127;1;0;;;1;365
14238052;Casa grande próxima à Vila Olímpica - Temporário;86594140;Rafael;;Freguesia (Jacarepaguá);-22.93372332;-43.34298929;Entire home/apt;1198;7;0;;;1;363
14151208;Temporada Olimpíadas (Olympic Games Season);85497080;Estelina;;Freguesia (Jacarepaguá);-22.95027887;-43.34987891;Entire home/apt;601;1;0;;;1;363
3114294;;15824679;All;;Jacarepaguá;-22.95945094;-43.33507798;Entire home/apt;1502;1;0;;;1;365
13951898;Beautiful House Full Loft.;72374833;Marcus;;Vargem Grande;-22.98939753;-43.4917189;Entire home/apt;165;4;0;;;4;93
13721985;Secure lodging with breakfast;59441980;Marisa Oliveira /;;Vargem Grande;-22.97501614;-43.49107756;Entire home/apt;90;15;2;31/08/2017;0.11;3;167
25492581;Seu cantinho;181563314;Louise;;Inhaúma;-22.87053158;-43.28128327;Private room;184;1;3;17/09/2018;0.7;6;293
3953345;Marvellous House in Vargem Grande;15670158;Cristina;;Vargem Grande;-22.98696276;-43.49112937;Entire home/apt;1198;1;15;27/08/2018;0.33;2;341
14086250;ALUGO OTIMO QUARTO EM APARTAMENTO DE LUXO;84705244;Marcelo;;Piedade;-22.88724495;-43.30340631;Private room;146;3;0;;;1;364
25378872;Seu quartinho;181563314;Louise;;Inhaúma;-22.87199824;-43.28275111;Private room;64;1;2;30/07/2018;0.51;6;356
13624519;Méier- Rio de Janeiro Quarto para até duas pessoa;76385371;Jacqueline;;Méier;-22.90061585;-43.27980927;Private room;199;3;0;;;1;358
26281292;Apartamento inteiro no Grajaú;194805663;Maria;;Grajaú;-22.92655581;-43.26551384;Entire home/apt;86;2;0;;;2;364
23399546;Canto da titia Vargem Grande  Rio de Janeiro;174449901;Lucia;;Vargem Grande;-22.98982738;-43.49799206;Private room;113;3;1;11/05/2018;0.19;1;365
15052351;Ambiente familiar no coração da Zona Norte carioca;36793457;Diogo;;Todos os Santos;-22.89874686;-43.29063672;Private room;143;1;8;4/10/2018;0.47;1;365
13787962;Excelente casa em Jacarepaguá;80924721;Lygia;;Anil;-22.95251806;-43.34316676;Entire home/apt;1998;10;0;;;1;358
17558091;Chalé Paz - Vargem Grande Rio de Janeiro;41278784;Karina;;Vargem Grande;-22.97570145;-43.50550729;Private room;263;2;0;;;4;365
22582594;Quarto em Higienópolis / Bonsucesso;166020670;Glauber;;Higienópolis;-22.87574991;-43.26206254;Private room;45;2;8;11/06/2018;0.93;1;365
13208874;Complete apartment near the Olympic Arenas.;13567254;Diogo;;Freguesia (Jacarepaguá);-22.9398983;-43.33251421;Entire home/apt;864;7;0;;;1;362
13686439;Pool House nearby Olympic Village;59385480;Thiago;;Vargem Grande;-22.990893;-43.50349827;Private room;1303;10;0;;;1;89
29137214;Simples e aconchegante.;113176137;Juliana;;Higienópolis;-22.87023344;-43.26290571;Private room;56;2;0;;;1;311
13843370;RENTING APARTMENT 6 KM FROM THE OLYMPICS;81682330;Josy;;Pechincha;-22.92968844;-43.34807723;Entire home/apt;601;1;0;;;1;89
15419648;Quarto indidual próx. Engenhão;12918208;Valeria;;Todos os Santos;-22.89267807;-43.28509031;Private room;79;1;2;10/06/2018;0.39;3;354
959968;Passa e Fica no Cantinho da Vaninha;5115870;Rosivane;;Lins de Vasconcelos;-22.91020822;-43.29284446;Private room;45;1;1;16/10/2015;0.03;1;221
18107563;Quarto c suíte vaga carro em D Castilho prox Metro;124729322;Amanda;;Del Castilho;-22.88480699;-43.27577394;Private room;34;30;0;;;1;364
13660028;Apartamento Rio de Janeiro -20 min Barra da Tijuca;79391546;Virginia;;Freguesia (Jacarepaguá);-22.94464068;-43.33662157;Entire home/apt;1100;7;0;;;1;89
14105198;Suíte Maravilha;84924835;Silvio Henrique;;Engenho de Dentro;-22.88626185;-43.2864643;Private room;1052;5;0;;;1;83
28028611;Apartamento mobiliado;209882015;Jessica;;Jacaré;-22.89335749;-43.26411897;Private room;94;7;0;;;1;90
14261867;Aluguel 3 quartos - 15m da Barra;86883079;Christiane;;Freguesia (Jacarepaguá);-22.94303355;-43.3414519;Entire home/apt;999;5;0;;;1;362
20898203;Alugo aptº em Jpa, 2 qtos para Férias e Temporada.;150134921;Carina;;Freguesia (Jacarepaguá);-22.95041417;-43.35014039;Entire home/apt;214;1;0;;;1;365
2467298;Suite frente ao mar. Sofisticação ;12617921;Cláudia;;Barra da Tijuca;-23.01536886;-43.29783364;Private room;244;2;58;3/06/2018;1.04;1;309
8710657;Rio de Janeiro, Paraíso Méier - III;26255501;Franz;;Todos os Santos;-22.90074906;-43.28745766;Private room;86;3;3;19/08/2016;0.08;3;362
4569420;Sofa bed in Mata Atlantica;3823038;Camila;;Grajaú;-22.91872459;-43.26622637;Shared room;252;1;0;;;1;365
22449087;Hostel Quebramar;164484089;Leonardo;;Barra da Tijuca;-23.01363055;-43.29647509;Private room;192;1;1;30/03/2018;0.15;2;268
23034630;Quarto em apartamento aconchegante.;169478814;Michela;;Engenho Novo;-22.91244381;-43.26940615;Private room;41;1;0;;;3;363
6114499;Suite com ar adaptada, cozinha, sala e lavanderia;6481197;José;;Engenho de Dentro;-22.89965795;-43.29278163;Private room;101;1;1;18/08/2016;0.04;1;361
12776272;Quarto aconchegante;69420709;Margareth;;Todos os Santos;-22.89425316;-43.28657428;Private room;86;1;0;;;2;89
18836884;Suíte, Barra da Tijuca, lugar excepcional!;14558307;Paulo;;Barra da Tijuca;-23.01155495;-43.30586719;Private room;500;2;1;12/11/2017;0.08;1;140
15213845;Confortável Apartamento no Recreio;40722470;Alex;;Recreio dos Bandeirantes;-23.00577828;-43.45693948;Private room;150;250;3;17/08/2017;0.15;1;362
9422133;OCEAN DRIVE FLAT;48848760;Mauricio;;Barra da Tijuca;-23.01399342;-43.30343061;Private room;349;3;0;;;1;133
5083280;Rio de Janeiro, paraíso Méier;26255501;Franz;;Todos os Santos;-22.89968078;-43.29113688;Private room;86;3;1;23/08/2016;0.04;3;362
21681339;Quarto no Jardim Oceânico, Barra da Tijuca, RJ;157828504;Angelo;;Barra da Tijuca;-23.01221855;-43.30211303;Private room;150;1;0;;;1;363
3509989;Quarto do sossego;14731644;Juanita;;Joá;-23.01273099;-43.29322225;Private room;101;2;0;;;3;316
17361580;Cobertura em ótima localização.;89324320;Kathia;;Barra da Tijuca;-23.01206627;-43.30203261;Private room;199;2;0;;;1;180
14065491;Facing the sea.;84449371;Telma;;Joá;-23.01291923;-43.29063865;Private room;150;1;6;15/02/2018;0.23;2;364
8867097;Room-Barra da Tijuca Beach;46412855;Pablo;;Barra da Tijuca;-23.01400059;-43.30456183;Private room;361;2;3;25/09/2017;0.11;1;365
23069461;Quarto de casal com Tv , apartamento aconchegante;169478814;Michela;;Engenho Novo;-22.91241413;-43.26730324;Private room;60;1;0;;;3;179
22996941;Suite Praia dos Amores;42297562;Lilian;;Joá;-23.01065842;-43.29541915;Private room;252;6;0;;;2;180
9426849;2 floor house near Recreio beach;34346417;Bianca;;Recreio dos Bandeirantes;-23.00948406;-43.45334625;Private room;75;1;3;24/09/2017;0.11;1;364
9467449;Beautiful room for foreigners, Rio.;48565359;Jay;;Vargem Pequena;-22.99191553;-43.47942299;Private room;98;1;0;;;2;365
14090395;Quarto pra casal - Recreio - Proximo à praia;84756622;Liz;;Recreio dos Bandeirantes;-23.00567555;-43.48372788;Private room;199;7;0;;;1;362
14281031;Hospedagem próximo ao parque olímpico;86388633;Herminia;;Vargem Pequena;-22.98002605;-43.46000575;Private room;451;1;0;;;1;365
13413147;Casa em Jacarepaguá - boa opção para olimpíadas!;76396384;Juliana;;Anil;-22.94758253;-43.33259064;Entire home/apt;500;7;0;;;1;363
13387318;Big apartment 4 persons - Grajau;4366038;Søren;;Grajaú;-22.92169292;-43.26525917;Entire home/apt;252;2;0;;;1;89
2753722;Aluguel de Casa Para Copa 2014;14081259;Rodolfo;;Vargem Pequena;-22.98819715;-43.45810914;Private room;999;1;0;;;1;365
12446221;AWSOME & COMPLETE 1-BDR BARRA B1-001;31275569;André;;Barra da Tijuca;-23.01385953;-43.30235486;Entire home/apt;364;1;0;;;114;344
28932487;Renato luar do pontal;218082728;Renato;;Recreio dos Bandeirantes;-23.02263156;-43.51202725;Entire home/apt;180;3;0;;;1;327
13752597;Ap 03 Qt (Phone number hidden by Airbnb) Recreio Shopping, perto Praia;80582665;Heron;;Recreio dos Bandeirantes;-23.02163465;-43.49129616;Entire home/apt;150;2;3;9/09/2018;0.23;1;361
28383130;PRESTIGE FRONT BEACH  4-BDR  BARRA  B1-0014;31275569;André;;Barra da Tijuca;-23.01434292;-43.30335008;Entire home/apt;931;3;0;;;114;97
21068121;ESPAÇO AMIGO;151816771;Claudio;;Recreio dos Bandeirantes;-23.01986195;-43.51088647;Entire home/apt;165;3;3;24/08/2018;0.28;1;283
12923866;Apt Barra da Tijuca beach block.;59703379;Maria;;Barra da Tijuca;-23.01515104;-43.3039376;Entire home/apt;601;7;0;;;1;365
22810898;Prainha, Reserva, Grumari, Pontal;31804839;Felipe;;Recreio dos Bandeirantes;-23.02106068;-43.50961264;Entire home/apt;289;3;1;22/01/2018;0.11;1;105
23622517;Excelente ap no Recreio ha 5 minutos da praia.;166362864;Fernando Portilho;;Recreio dos Bandeirantes;-23.02315173;-43.51384416;Entire home/apt;199;2;1;31/08/2018;0.7;1;241
11037599;Barra Leme - Oceanview;56179426;Pedro;;Barra da Tijuca;-23.01528924;-43.30418735;Entire home/apt;548;2;28;27/08/2018;0.94;7;128
29081163;Luxury Beach Place;68805312;Fernanda;;Recreio dos Bandeirantes;-23.01950905;-43.51101033;Entire home/apt;225;2;0;;;1;343
27638247;HOSTEL SOBRE AS ONDAS QUARTO SECRETO 3;132552059;Carmem;;Recreio dos Bandeirantes;-23.02754977;-43.50034432;Entire home/apt;60;1;1;17/08/2018;0.53;7;365
24169333;Casa na natureza;15181824;Alexandre;;Recreio dos Bandeirantes;-23.02833741;-43.49941674;Entire home/apt;109;2;0;;;1;345
26808057;Cobertura Barra;201587913;Linda;;Barra da Tijuca;-23.01220147;-43.30394791;Entire home/apt;751;6;0;;;1;35
14066878;Aluguel de apartamento no Méier para Olimpíadas;61528746;Flavia;;Méier;-22.90247557;-43.28473267;Entire home/apt;548;6;0;;;1;87
