id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
13417533,Apartment for Olympic Games at Barra da Tijuca,75361669,Cristiana,,Barra da Tijuca,-23.00233227765803,-43.37161109200245,Entire home/apt,1600,7,0,,,1,358
27418471,Quarto individual na rua da  praia-Recreio,127379845,Joao Pedro,,Recreio dos Bandeirantes,-23.031496429239514,-43.480789489024225,Private room,49,30,0,,,2,365
"27661759,""Loft praia da Barra"
"Loft at Barra Beach"",132388145,Ivana,,Barra da Tijuca,-23.01013267129814,-43.35481057593497,Entire home/apt,252,2,1,2018-09-13,1,4,172"
17188836,Suíte agradável/Condomínio fechado,115690294,Daniel,,Recreio dos Bandeirantes,-23.02495341742642,-43.487177350480266,Private room,150,1,4,2017-09-18,0.20,1,180
11941509,Recreio olimpiadas Olimpic Games,62997442,Paulo Gustavo,,Recreio dos Bandeirantes,-23.01450435067286,-43.455297279206754,Entire home/apt,901,3,0,,,1,358
17824706,Apart Hotel na Barra da Tijuca,121868746,Regina,,Barra da Tijuca,-23.008645885264954,-43.35542089150934,Entire home/apt,109,4,39,2018-09-10,2.14,1,69
"15199999,""Praia da Barra, apt montado total infra estrutura"",82727366,Wanda,,Barra da Tijuca,-23.01017072352625,-43.36758690759036,Entire home/apt,1499,5,0,,,1,90"
5150560,Apartamento de frente para a praia,24323698,Andre,,Barra da Tijuca,-23.010399064552004,-43.35365454552178,Entire home/apt,199,3,32,2018-10-07,5.11,1,167
2580109,Quiet and Cozy Recreio beach,2728279,Antonio,,Recreio dos Bandeirantes,-23.014731017604998,-43.45261826740052,Entire home/apt,274,2,4,2016-03-29,0.10,2,362
23164029,APTO inteiro 100 metros da PRAIA DO RECREIO!!!,11503741,Flávia,,Recreio dos Bandeirantes,-23.025852714480305,-43.47402076078202,Entire home/apt,199,2,2,2018-09-10,0.48,1,90
12754919,WONDERFUL APARTMENT IN BARRA DA TIJUCA,69380614,Marcio,,Barra da Tijuca,-23.01039555618574,-43.36429672459372,Entire home/apt,199,6,16,2017-01-08,0.54,1,0
29124792,Rio Centro Apart Hotel,74610084,Luis Alberto,,Jacarepaguá,-22.974438692198476,-43.4146616066415,Private room,101,3,0,,,3,317
10684043,ALUGUEL POR TEMPORADA/OLIMPÍADA,55192469,Wagner,,Recreio dos Bandeirantes,-23.03070910712483,-43.47103627388354,Entire home/apt,650,1,0,,,1,365
13828463,Prático Apartamento no Recreio,12866407,Vera,,Recreio dos Bandeirantes,-23.026046451305223,-43.471712298361226,Entire home/apt,601,2,0,,,1,364
22279573,aparthouse hotel in rio,33862306,Christyan,,Centro,-22.910694377062043,-43.189980240062006,Shared room,71,1,0,,,1,365
2440405,ﾘｵ日本人宿(ｼｪｱｱﾊﾟｰﾄ)Zico,12474889,Shingo,,Centro,-22.90664602874628,-43.1900716652271,Shared room,45,10,4,2015-02-24,0.08,1,87
17249198,Studio 6677 - P.Olimpico-Rio Centro,114356830,Marcelle,,Jacarepaguá,-22.9651436647515,-43.40218238190068,Entire home/apt,131,1,1,2017-03-11,0.05,1,90
8271113,Apto no Recreio à 900 m da praia.,43610736,Luiz Antonio,,Recreio dos Bandeirantes,-23.02516170718262,-43.489871645132375,Entire home/apt,270,1,1,2016-08-21,0.04,1,364
24062056,Descansar e Relaxar,180030911,Nelson,,Jacarepaguá,-22.964097239504685,-43.399101230324824,Entire home/apt,90,4,9,2018-09-30,1.53,1,160
12112698,Apartamento mobiliado no Recreio,64964623,Taiguara,,Recreio dos Bandeirantes,-23.023403265669256,-43.48453282673018,Entire home/apt,252,3,8,2018-01-03,0.30,1,362
10989640,Olympic Games - Barra da Tijuca,15236230,Savio,,Barra da Tijuca,-23.010042175764177,-43.43007014336361,Entire home/apt,349,3,0,,,2,363
27236477,Recreio Dos Bandeirantes Apartamento,48847647,Sergio,,Recreio dos Bandeirantes,-23.02570287044538,-43.482365151646114,Entire home/apt,120,3,0,,,2,363
13452456,apto no recreio dos bandeirantes BARRA BONITA,10211766,Mariana,,Recreio dos Bandeirantes,-23.02274498745348,-43.485813040924306,Entire home/apt,252,2,1,2017-01-01,0.05,2,89
17175970,Flat ao pé da areia na Praia do Recreio,19309456,Claudia,,Recreio dos Bandeirantes,-23.029891973030608,-43.48050497663612,Entire home/apt,158,2,14,2018-10-01,0.71,1,68
13716873,Apartment for three people - Olympics,73860451,Kaio Eduardo,,Jacarepaguá,-22.972439819011786,-43.40893402214789,Entire home/apt,751,10,0,,,2,87
21490752,SiM! espaço esplêndido! Visual deslumbrante. Show.,75994728,Fernando,,Centro,-22.909145202924364,-43.18949146060167,Entire home/apt,90,2,0,,,2,364
22558637,Morro São Carlos - Estácio,165580388,Marcelle,,Centro,-22.907953209323203,-43.18250376132359,Private room,300,1,1,2018-03-28,0.15,1,180
29189294,Prático e acolhedor no coração da LAPA,219959478,Charles,,Centro,-22.90995862370284,-43.18467810115843,Private room,300,1,0,,,1,142
"12041797,""Apartment, Rio 2016 Paralympics, Recreio Beach/RJ"",64466983,Vinicius,,Recreio dos Bandeirantes,-23.029434101485283,-43.47314401882599,Entire home/apt,180,5,0,,,3,365"
9702863,Beach front,10122044,Eduardo,,Recreio dos Bandeirantes,-23.030764380385556,-43.47551089999922,Entire home/apt,289,4,15,2018-10-01,0.43,5,169
21926136,Apartamento próximo à praia do Recreio e Grumari.,68600588,Juliano,,Recreio dos Bandeirantes,-23.019771051924003,-43.45522866917262,Entire home/apt,500,3,3,2018-09-29,0.32,2,360
"22636310,""Apartamento Top Duplex , mobiliado para temporada"",166670845,Vanessa,,Recreio dos Bandeirantes,-23.0241449732268,-43.48879264199951,Entire home/apt,199,1,2,2018-03-05,0.26,1,160"
28024243,Barra Da Tijuca Loft,55419422,Andre,,Barra da Tijuca,-23.009912363300213,-43.36372415688899,Entire home/apt,398,2,0,,,3,179
24119941,Alfa Plaza,80055342,Eliana,,Barra da Tijuca,-23.008830120884195,-43.36364568575229,Entire home/apt,500,3,0,,,4,72
8611740,Flat residencial com serviços apt 706,43194837,Teresa,,Barra da Tijuca,-23.008670725837046,-43.35243637044346,Entire home/apt,199,2,0,,,5,119
2660144,Estudio charmoso à beira do mar!,11725429,Rejane,,Barra da Tijuca,-23.008262831129507,-43.372744572642105,Entire home/apt,229,2,3,2017-01-02,0.06,1,284
912574,Comfortable with awesome view,4027055,Jorge Machado,,Barra da Tijuca,-23.002996243554758,-43.36649170160468,Entire home/apt,999,4,0,,,2,362
"14066071,""Apartamento ótimo , linda vista"",4027055,Jorge Machado,,Barra da Tijuca,-23.008712074627493,-43.36591297741267,Entire home/apt,800,3,0,,,2,362"
2295571,Beach front condo in Rio in a stunning location,11721121,Flavio,,Barra da Tijuca,-23.00896100540187,-43.35314419119656,Entire home/apt,180,2,29,2018-09-23,0.64,1,258
14179330,Amazing Apartment in Rio de Janeiro,46734883,Carlos,,Barra da Tijuca,-23.014136879171453,-43.30657587554318,Entire home/apt,500,1,9,2018-08-20,0.39,5,291
2531989,Studio at Barra.,12967105,Ildefonso,,Barra da Tijuca,-23.010332831515388,-43.36959809161876,Entire home/apt,259,2,102,2018-09-27,2.02,1,272
4263621,Apartamento aconchegante na Praia da Barra,22131184,Beta,,Barra da Tijuca,-23.0114773026108,-43.323393522312216,Entire home/apt,699,4,0,,,1,364
6895493,QUARTO PARA 5 COM BANHEIRO,31145275,Luiz,,Recreio dos Bandeirantes,-23.015160527468083,-43.45548821033858,Private room,699,1,0,,,3,179
16350797,Beira mar  5 minutos da Praia,107062657,Fabio,,Recreio dos Bandeirantes,-23.028781920451628,-43.47353615827928,Entire home/apt,150,1,2,2017-09-24,0.10,1,365
25478940,Ap para temporada em frente a praia da barra !!!!!,192289203,João Gabriel,,Recreio dos Bandeirantes,-23.030034323582093,-43.4701154907998,Entire home/apt,180,1,2,2018-09-17,0.92,1,64
14612131,Localização fantástica Recreio RJ 100 metros praia,84994208,Sarita,,Recreio dos Bandeirantes,-23.03193418315027,-43.472095638395345,Entire home/apt,101,1,1,2018-01-01,0.11,1,290
11963985,Cobertura de Luxo -Olimpíadas,63901222,Marzo,,Recreio dos Bandeirantes,-23.015910719795656,-43.45405770602672,Entire home/apt,2501,15,0,,,1,362
13198158,Flat na Barra da Tijuca - ao lado do WINDSOR,73915809,Gizlene,,Barra da Tijuca,-23.011577509302672,-43.3272179236937,Entire home/apt,428,2,1,2017-09-18,0.08,1,358
28694573,5W Beach Club,68803479,Tatiana,,Recreio dos Bandeirantes,-23.030850126569163,-43.47899562089513,Private room,150,2,0,,,1,357
9521785,ENFRENTE A PRAIA DA BARRA,47664186,Janice,,Barra da Tijuca,-23.012251511535453,-43.320514428095976,Entire home/apt,710,1,12,2017-09-18,0.34,7,86
14075338,Flat em frente à praia da barra,84562398,Gynna,,Barra da Tijuca,-23.010508095380537,-43.355396811601125,Entire home/apt,3001,1,0,,,1,364
3089697,WORLD CUP FIFA 2014 BRAZIL RIO,15467359,Bruno,,Barra da Tijuca,-23.000838169251036,-43.35974174030475,Entire home/apt,1878,1,0,,,2,365
12007245,Amplo a 5 minutos da Vila Omlímpica,59616916,Thais,,Recreio dos Bandeirantes,-23.01245694436215,-43.448714649208476,Entire home/apt,999,7,0,,,1,180
"14057610,""Apartamento com dois quartos, próximo à praia."",83167445,Juliana,,Recreio dos Bandeirantes,-23.015850557847386,-43.4508034291772,Entire home/apt,398,5,0,,,1,363"
13155083,Suíte com Mar e Shopping a pé no Recreio!,5925320,Hilda,,Recreio dos Bandeirantes,-23.02334339606688,-43.487000280438195,Private room,451,1,0,,,2,365
2785288,World Cup 2014 - Brasil -Temporada,14247615,Santos,,Recreio dos Bandeirantes,-23.01426873523794,-43.45287879471278,Entire home/apt,1499,1,0,,,1,365
4823889,Summer Palace,4005407,Erika,,Barra da Tijuca,-23.00916207673556,-43.357816731045574,Entire home/apt,379,1,4,2017-09-26,0.15,38,365
13914350,Apartamento para Olimpíada 2 Qts e 1 suíte,61698829,Anna Isabel,,Recreio dos Bandeirantes,-23.014137385660707,-43.45475514027183,Entire home/apt,601,4,0,,,1,364
27932816,Apart-hotel Barra luxo,64868242,Maria Do Carmo Dias Feitosa,,Barra da Tijuca,-23.00966110468085,-43.360094512662286,Entire home/apt,199,2,0,,,1,360
14295855,Flat no Golden Coast,87300001,Patricia,,Barra da Tijuca,-23.009455730046362,-43.35661792624093,Entire home/apt,252,1,5,2018-05-27,0.19,1,364
14330619,QUARTO AMPLO CASAL,34002855,Rita,,Recreio dos Bandeirantes,-23.023307423919217,-43.475025974382895,Private room,150,2,0,,,5,134
14342524,ÓTIMO FLAT EM RESORT NO RECREIO,79363951,Guilherme,,Recreio dos Bandeirantes,-23.03057620171207,-43.472342536654374,Entire home/apt,511,4,0,,,1,364
13572133,Olimpíadas 2016 6km de distância!,25013338,Carla,,Recreio dos Bandeirantes,-23.01527487999061,-43.453113575472145,Entire home/apt,939,2,0,,,2,363
14283477,A surf paradise in Rio!,44696139,Matheus,,Recreio dos Bandeirantes,-23.02330493945834,-43.49056985851505,Private room,56,1,0,,,2,364
8426386,Apart Hotel na praia da Barra,42314417,Helena,,Barra da Tijuca,-23.01027921687164,-43.354223965486874,Entire home/apt,300,2,19,2018-09-11,0.56,2,362
11397815,Aptº aconchegante para familia.,59812717,José,,Recreio dos Bandeirantes,-23.016974278558457,-43.45182433390131,Entire home/apt,342,2,2,2017-01-01,0.08,1,365
"13239477,""Season next to beach and Rio Centro,"",27240805,Jose,,Recreio dos Bandeirantes,-23.020060485676442,-43.455890659406975,Entire home/apt,376,2,3,2017-09-24,0.11,1,178"
"13327744,""2 suites  praia da barra,confortavel,claro,seguro"",75410255,Glenn Richard,,Barra da Tijuca,-23.009499092943166,-43.357695247226175,Entire home/apt,488,3,5,2018-02-13,0.19,1,362"
12481774,Apartamento Recreio 3 quadras praia,67565606,JoséLuís,,Recreio dos Bandeirantes,-23.0211948385892,-43.45515468210398,Entire home/apt,488,1,0,,,1,364
"20613353,""Apartamento na Barra da Tijuca, Rio de Janeiro"",126511758,Rafael,,Barra da Tijuca,-23.009611549154755,-43.367146059804256,Entire home/apt,285,2,2,2018-01-02,0.16,1,363"
13183039,Beach House condo fee Restaurant 24 hrs Security,10702474,Paula,,Barra da Tijuca,-23.00349702692062,-43.36783268793442,Entire home/apt,650,3,2,2017-09-25,0.09,1,90
17227939,Lindo apartamento em frente à praia,116030574,Beatriz,,Barra da Tijuca,-23.008355029026614,-43.366103035662626,Entire home/apt,252,3,0,,,1,177
5059053,Family house in the Pontal,679467,Alex,,Recreio dos Bandeirantes,-23.03073823810344,-43.483378372854084,Private room,101,3,6,2018-02-14,0.18,2,88
14428248,casa inteiria do naldo e da neide,88790238,Naldo,,Santa Teresa,-22.925085567108727,-43.190950201082536,Entire home/apt,139,90,0,,,1,365
2315406,RENT A HOUSE CUP 2014,11786737,Luiz,,Andaraí,-22.92323290011705,-43.24989896179578,Entire home/apt,3001,15,0,,,2,365
5723816,Sofá cama em sala num ap de 1 Qt,24462148,Edmilson,,Tijuca,-22.929696753334483,-43.243851264919286,Shared room,101,1,0,,,1,365
13970615,Quarto para as olimpíadas,83295519,Mauricio,,Catumbi,-22.91844309675789,-43.195864437381,Private room,469,1,0,,,1,365
"2614981,""House with Jacuzzi, 5 min from subway"",2497849,Fernando,,Tijuca,-22.92629969686288,-43.24088681727663,Entire home/apt,222,4,0,,,2,178"
12871829,Quarto Duplo com cama de casal,34140843,Maria Teresa,,Santa Teresa,-22.92317434949905,-43.19154252011263,Private room,131,1,3,2017-08-14,0.13,3,364
4233611,Birgit's house,5334744,Birgit,,Santa Teresa,-22.922581657583198,-43.19153344240443,Private room,146,1,1,2016-08-18,0.04,2,343
4636928,Comfortable loft in Laranjeiras,24009170,Pedro,,Laranjeiras,-22.937832584233067,-43.19292878917571,Entire home/apt,451,1,0,,,1,365
14754417,Cobertura Duplex Na Barra #85,70646886,Édina,,Barra da Tijuca,-23.01112688888604,-43.31466442706524,Entire home/apt,1442,5,0,,,12,360
"15271462,""Flat frente ao mar Barra da Tijuca, Barra Palace"",26779175,Maisa,,Barra da Tijuca,-23.0111630192778,-43.321728949303186,Entire home/apt,240,3,7,2018-09-09,0.78,2,174"
21760373,RIO GUEST,16788566,Nick,,Barra da Tijuca,-23.011848713146446,-43.32819307139764,Entire home/apt,282,1,16,2018-09-21,1.46,1,157
"15271466,""Flat em frente a praia da Barra da Tijuca, lindo"",26779175,Maisa,,Barra da Tijuca,-23.011437718594827,-43.32229781793735,Entire home/apt,259,3,7,2018-08-04,0.48,2,174"
11387611,Recreio dos Bandeirantes posto 10,59716957,Adriana,,Recreio dos Bandeirantes,-23.02195120153732,-43.46263086489793,Entire home/apt,601,1,0,,,1,365
2710211,BARRA DA TIJUCA ESPECIAL,13358097,Jeronymo,,Barra da Tijuca,-23.013188047358536,-43.31492637019556,Private room,1198,1,0,,,2,365
10203258,Charming apartment near Corcovado,52414662,Bruno,,Cosme Velho,-22.93770003194161,-43.19646587332976,Entire home/apt,545,1,0,,,1,155
10452416,Alugo cobertura para temporada,53850792,Janaina,,Recreio dos Bandeirantes,-23.012471098541422,-43.46167741466108,Entire home/apt,1127,1,0,,,1,365
12890697,Apartamento a uma quadra da praia!,70569074,Luciana,,Barra da Tijuca,-23.01262962830754,-43.316235310962846,Private room,601,2,0,,,1,89
14023517,Olimpíada com conforto para 8 pessoas.,83915966,Waltrudes,,Recreio dos Bandeirantes,-23.019818497414434,-43.45812815038426,Entire home/apt,1878,1,0,,,1,89
132114,beauty beedrom in Laranjeiras.,649320,Stella E Antonio,,Laranjeiras,-22.936929183150728,-43.19098433088751,Private room,75,1,5,2018-06-05,0.07,1,363
16413459,Apartamento na Tijuca,100332814,Guilherme,,Tijuca,-22.93779553141746,-43.24892718989955,Entire home/apt,120,1,0,,,1,179
14038185,Rent for Olympic Games - 2 bedrooms and 3 beds,84094636,Rosemary,,Andaraí,-22.926437586371545,-43.25147512682782,Entire home/apt,939,7,0,,,1,364
2335471,Two bedroom apart next to the Stadium Maracana,11928730,Cesar,,Vila Isabel,-22.92338778104449,-43.23938705617291,Entire home/apt,398,6,0,,,2,363
14023982,Wonderful bedroom/penthouse,83922323,Charles,,Rio Comprido,-22.923023263173608,-43.21243973437312,Private room,252,1,0,,,1,365
"13017852,""One room for Olympics , 1 doble bad"",40024695,Alexandra,,Recreio dos Bandeirantes,-23.020048189369152,-43.45736531786425,Private room,391,1,0,,,1,365"
2828190,Great House in a calm neighborhood,14468469,Vanessa,,Vila Isabel,-22.920462054999827,-43.24124566410823,Entire home/apt,800,10,0,,,1,365
8328434,Accommodation for the Olympics,839987,Rodolfo,,Recreio dos Bandeirantes,-23.01934418814033,-43.46650540566472,Private room,248,7,0,,,1,364
8823011,RECREIO DOS BANDEIRANTES POSTO 10,46215822,Adriana,,Recreio dos Bandeirantes,-23.016997278001508,-43.46339434765465,Private room,349,4,1,2016-08-15,0.04,2,180
12882808,Suite Ideal para Casal,26891226,Hugo,,Recreio dos Bandeirantes,-23.013280501789414,-43.45695376318312,Private room,259,1,1,2016-08-24,0.04,1,365
14274357,Belas suítes em Santa Teresa,12826998,Leni,,Santa Teresa,-22.93673051919114,-43.20160504656781,Private room,162,2,0,,,1,365
2846696,Apartamento ao lado do Maracanã,14558834,Gilberto,,Tijuca,-22.930289553070768,-43.24558374023893,Entire home/apt,533,7,0,,,2,365
13993083,Cozy Apartment Bedroom/Living Room - Tijuca/Rio de Janeiro - Close to a subway station,53091627,Maria Helena,,Tijuca,-22.9340049467852,-43.242349515201866,Entire home/apt,94,2,0,,,1,364
9941616,Tijuca a 20 metros do Metrô,50537982,Marcos,,Tijuca,-22.930393464922037,-43.23681443591392,Entire home/apt,349,1,0,,,1,365
2584647,WCUP GREAT APARTMENT 5 Min MARACANÃ,13233580,Paulo,,Tijuca,-22.92876565108595,-43.2375555450698,Entire home/apt,1499,7,0,,,2,365
2835748, perfect sale,14506196,Viviane,,Tijuca,-22.93943313156238,-43.24932412146992,Entire home/apt,398,1,3,2018-02-13,0.09,3,365
3237618,Suíte Independente em Santa Teresa,16151621,Patricia,,Santa Teresa,-22.927481409429127,-43.19188898393362,Private room,150,1,0,,,1,365
16225075,Apartamento Tijuca - perto metrô,11607163,Ta,,Tijuca,-22.930782442683526,-43.23216946971323,Entire home/apt,101,2,1,2017-09-27,0.08,3,9
"27626196,""Tijuca Apartamento perfeito, 118m2"",79333030,Sergio Luiz,,Tijuca,-22.92925237245213,-43.23102983741036,Entire home/apt,180,2,0,,,1,330"
7661376,Recreio 3 quartos lado BRT Shopping,38153155,Robson,,Recreio dos Bandeirantes,-23.01243187111824,-43.462372893053555,Entire home/apt,601,1,0,,,2,365
3189391,Best Ocean Front Apartament 5 Bed.,11896913,Ana,,Barra da Tijuca,-23.010782480353843,-43.32370876727515,Entire home/apt,1499,5,3,2015-03-22,0.06,1,347
28814394,Gran Nobile Barra,68632982,Monica Carneiro,,Barra da Tijuca,-23.01113060441377,-43.32733870729948,Entire home/apt,300,7,1,2018-09-27,1,3,275
3084408,OCEAN VIEW AT BARRA DA TIJUCA ,15686249,Cleide,,Barra da Tijuca,-23.012197572947468,-43.31653619049428,Entire home/apt,304,3,1,2017-01-09,0.05,4,268
305894,BIG LOFT with Stunning View to Sea and Forest,1573279,Julio,,Santa Teresa,-22.938361619417243,-43.20521792145274,Entire home/apt,188,30,27,2018-02-14,0.35,2,365
19657895,Loft Laranjeiras,70317509,Nathalia,,Laranjeiras,-22.934677315600698,-43.19097569431201,Entire home/apt,105,5,3,2018-07-13,0.22,1,336
"13622520,""3 en-suites in the new Oceanic Garden, Barra da Tijuca"",78912002,Milton,,Barra da Tijuca,-23.013028648165623,-43.311417751083,Entire home/apt,500,5,3,2017-08-11,0.11,1,179"
"16820508,""Praça Miguel Osório, 120 Recreio dos Bandeirantes"",111902903,Danian,,Recreio dos Bandeirantes,-23.014005839598926,-43.450510843223086,Private room,300,1,6,2017-10-15,0.33,1,108"
"13361788,""RECREIO, room for singles"",27853668,Joao Henrique,,Recreio dos Bandeirantes,-23.015149537300005,-43.45275918939729,Private room,300,5,0,,,1,364"
2933539,Beach House Praia - Barra da tijuca,14978954,Mariana,,Barra da Tijuca,-23.010820174556596,-43.32529640742935,Entire home/apt,391,2,25,2018-01-31,1.24,1,225
16477390,Apartamento no Rio de Janeiro,60813465,Luzimar,,Santa Teresa,-22.92528141864762,-43.19072910166324,Entire home/apt,169,3,0,,,1,284
13584078,House near the Olympic games in Rio,71878168,Enio Pires,,Recreio dos Bandeirantes,-23.02052234792055,-43.45801946621466,Entire home/apt,376,14,0,,,4,364
14404007,Barra da Tijuca for Carnival,420174,Adriana,,Barra da Tijuca,-23.010791898941466,-43.306480063377904,Entire home/apt,1499,1,0,,,2,364
23377390,Apartamento 2 suítes Frontal Mar na Praia do Pepê,82042309,Solon,,Barra da Tijuca,-23.014289523124702,-43.309320691032525,Entire home/apt,601,2,0,,,2,344
23031891,Apartamento 1 quadra da Praia Barra da Tijuca,170904115,Jorge,,Barra da Tijuca,-23.010707569602943,-43.30771689701996,Entire home/apt,1300,5,0,,,1,179
21799147,Cobertura Deslumbrante frontal mar Barra da Tijuca,84911760,Claudinha,,Barra da Tijuca,-23.011441133453964,-43.32878668535976,Entire home/apt,1198,1,0,,,1,359
28186259,CASA ATELIÊS  EM SANTA TERESA,212889275,Cris,,Catumbi,-22.92034625395532,-43.19443619712962,Shared room,41,7,0,,,1,179
27225255,Flat luxuoso  Marbella,44820729,Daniele,,Barra da Tijuca,-23.012398744679277,-43.32187197064388,Entire home/apt,282,1,1,2018-08-19,0.55,1,292
23610457,Ap Vista Mar na Barra da Tijuca - Completíssimo,176605503,Jorge,,Barra da Tijuca,-23.011937261488875,-43.32039508794397,Entire home/apt,300,2,8,2018-10-07,1.71,1,62
13882449,Alugo 2 quartos para Olimpíadas,81745869,Priscila,,Laranjeiras,-22.93566577471585,-43.19133917653292,Entire home/apt,578,1,0,,,1,362
"9871505,""Apto, 2 quartos, rio comprido."",50800033,Mauricio,,Rio Comprido,-22.930769558700618,-43.20988086677352,Entire home/apt,162,1,0,,,1,365"
22246998,Lindíssimo apartamento no melhor lugar da Barra.,22455843,Cristina,,Barra da Tijuca,-23.01287747898888,-43.31071823482357,Entire home/apt,1198,2,4,2018-09-09,0.40,2,254
22187498,Cobertura duplex no Recreio dos Bandeirantes 170m²,79575377,Vivian,,Recreio dos Bandeirantes,-23.01489222160212,-43.46422081240289,Entire home/apt,500,2,1,2018-01-02,0.11,1,364
25008098,Quarto proximo cristo redentor quarto 1 casal,80581844,Joelma.Saroto,,Laranjeiras,-22.93769649419988,-43.19245876734176,Entire home/apt,86,8,1,2018-06-26,0.28,1,364
"14253743,""Vista para o Cristo, totalmente reformado"",23544938,Barbara,,Laranjeiras,-22.93583397858687,-43.19034197339887,Entire home/apt,372,7,0,,,1,364"
13974285,Excellent apartment in the Recreio for Olympics,30054982,Joao Paulo,,Recreio dos Bandeirantes,-23.017448976594004,-43.45807285535335,Entire home/apt,969,7,0,,,1,365
12831965,Cozy apartment in the bohemian Isabel Villa,70037029,Felipe,,Vila Isabel,-22.917977784122424,-43.24474654819153,Entire home/apt,131,1,13,2017-11-25,0.46,1,337
2762202,EXCELENTE CASA - Olimpíadas 2016,14127200,Rodrigo,,Vila Isabel,-22.917789060562143,-43.24347346637863,Entire home/apt,593,15,0,,,1,365
"27756579,""quarto, com beliche, Tijuca"",205030825,Andre,,Tijuca,-22.929480289254,-43.231184083107635,Private room,60,1,0,,,1,82"
20831962,Solar do Alto -  Santa Teresa,149438379,Cleber,,Laranjeiras,-22.934292716563583,-43.197256780249184,Entire home/apt,3899,1,3,2018-03-02,0.28,2,365
2780963,Copa do Mundo Brasil,14223197,José,,Vila Isabel,-22.919339122053096,-43.23688291135811,Entire home/apt,1303,20,0,,,1,365
13813985,Quarto no melhor da Tijuca,81328932,Fernando,,Tijuca,-22.930050270065244,-43.232108916147844,Private room,101,3,0,,,1,87
2586085,De braços abertos esperando você!,13241217,Márcia,,Estácio,-22.918423371469803,-43.20814333867246,Private room,319,1,0,,,1,365
3020345,Rent a room in Rio,15390482,Antonio,,Andaraí,-22.922315391246425,-43.24342954650854,Private room,575,2,0,,,1,358
301779,A/C and quiet master Bedroom,90350,Pedro,,Santa Teresa,-22.91789143527505,-43.191637624273426,Private room,282,1,2,2014-07-08,0.02,4,253
8538032,Conforto e +++ mobilidade na Tijuca,44945974,Shirley,,Andaraí,-22.925346476030462,-43.24645982610433,Private room,398,1,0,,,1,364
4855561,Suite in modern 2-bedroom 3-bath with terrace,2616,Horacio,,Laranjeiras,-22.93493281144959,-43.19083323209683,Private room,90,1,0,,,1,75
23006919,Carnaval do Rio - Tijuca,170675166,Amanda,,Tijuca,-22.92987785822391,-43.24356306503714,Entire home/apt,349,3,0,,,1,87
14684737,Casa da Nuvem - Quarto 4,76728503,Marina,,Santa Teresa,-22.934832584244145,-43.20289269440661,Private room,199,2,1,2017-02-28,0.05,4,364
28225400,Ótimo quarto  a um quarteirão da Praça S Peña,197786570,Maria Del Carmen,,Tijuca,-22.928460211282935,-43.23209911431327,Private room,49,3,0,,,1,105
18543242,apartamento 3 quartos para 6 pessoas,66103904,Sueli De Souza Frazao Vallim,,Santa Teresa,-22.935345618588002,-43.19601145529348,Entire home/apt,252,1,2,2017-09-19,0.12,1,364
"2648870,""Quiet, spacious & wonderful view"",13229586,Julia,,Cosme Velho,-22.93850922977953,-43.19762254170991,Entire home/apt,601,3,1,2014-07-20,0.02,1,359"
10844062,Residência Art Déco em Santa Teresa,49685615,Betina,,Santa Teresa,-22.931048472266074,-43.196189869060696,Entire home/apt,654,1,0,,,1,365
13906280,Hosting Culture,5220749,Aderbal,,Santa Teresa,-22.933556028414646,-43.19808344865268,Entire home/apt,601,1,0,,,1,89
3236396,Carnaval no Rio de Janeiro,16376471,Mariana,,Tijuca,-22.93010749109989,-43.23344794350345,Entire home/apt,500,1,0,,,1,365
19459488,SUITE SALIBA,117041381,Marlene,,Vila Isabel,-22.9202427801317,-43.241266687418815,Entire home/apt,98,2,7,2018-02-14,0.47,1,349
14266650,Lindo quarto vista para piscina,21779247,Geovana,,Rio Comprido,-22.921829196358857,-43.21157789363445,Private room,60,2,1,2017-02-20,0.04,8,364
2520799,Apartamento Para Copa do Mundo,12905366,Igor,,Tijuca,-22.93589284199057,-43.242377288138805,Entire home/apt,901,30,0,,,1,365
22940005,CONFORTO E FACILIDADES EM BOTAFOGO,169472842,Alexandre,,Botafogo,-22.948941052562972,-43.19172068527737,Entire home/apt,500,2,2,2018-09-06,0.25,1,316
14238116,2 quartos separados para 2 pessoas cada.,71522602,Rapha,,Tijuca,-22.93592905159464,-43.24521734514099,Private room,120,1,0,,,1,89
14151297,Quarto com 2 camas! Saída do metrô!,85500762,Anderson,,Tijuca,-22.93028674196487,-43.238840382518426,Private room,154,1,0,,,1,364
27293778,Cosme Velho vue imprenable sur le Corcovado,6857637,Cristina,,Cosme Velho,-22.941525350347536,-43.198465571803105,Entire home/apt,436,3,0,,,1,20
27600392,Santa Teresa Guest Suite,3441430,Blas,,Cosme Velho,-22.944036770621466,-43.20480110167809,Entire home/apt,90,3,0,,,2,336
12302919,Cozy apartment in Rio,15082519,Joana,,Laranjeiras,-22.940512727477145,-43.19177371362254,Entire home/apt,800,1,2,2018-01-10,0.11,3,9
28225086,Quarto para duas pessoas no Rio de Janeiro,141770526,Ale,,Recreio dos Bandeirantes,-23.016775098372054,-43.464309438962076,Private room,150,1,0,,,1,17
8388975,Excelente suíte com sala e terraço,460608,Eric,,Andaraí,-22.923993367234154,-43.250512307959404,Private room,94,1,0,,,1,365
